int1,int2,int3,int4,int5,target_sum,subset_exists
1,3,7,28,11,36,1
4,16,18,19,16,56,0
30,30,2,6,30,91,0
5,10,21,23,10,10,1
7,24,10,6,27,54,0
18,25,8,2,2,41,0
21,28,12,8,24,62,0
5,21,11,15,16,50,0
11,12,30,23,27,15,0
15,5,25,23,1,43,1
28,12,25,22,7,85,0
22,8,1,12,12,25,1
12,29,10,16,2,52,0
15,24,19,13,12,33,0
21,3,9,18,15,4,0
2,20,10,21,19,3,0
26,11,30,21,16,92,0
29,22,19,9,28,23,0
18,21,26,7,16,9,0
2,20,5,13,29,6,0
14,24,5,3,22,44,1
7,14,7,15,22,5,0
26,12,20,8,23,66,1
13,18,5,17,14,12,0
20,9,4,22,18,14,0
28,1,23,12,7,63,1
7,21,19,20,7,45,0
12,18,18,4,1,22,1
15,10,19,8,30,4,0
24,6,14,22,11,37,0
28,4,11,21,26,41,1
17,25,6,1,24,51,0
24,1,28,24,12,28,1
18,11,4,6,16,42,0
8,26,8,27,30,9,0
18,3,2,26,14,11,0
24,4,25,30,6,1,0
22,9,13,3,4,40,0
15,27,4,15,30,25,0
6,26,1,11,12,49,1
15,18,12,25,4,71,0
10,15,25,14,21,39,1
15,29,23,14,9,59,0
14,17,21,23,21,65,1
23,17,22,24,2,70,0
24,21,12,5,23,43,0
16,19,25,7,22,7,1
21,18,29,8,12,50,1
21,15,3,10,16,23,0
1,3,18,28,15,7,0
28,2,22,19,14,42,1
3,14,7,15,10,36,1
14,6,6,5,12,2,0
2,11,17,10,13,28,1
9,28,14,6,14,53,0
10,16,28,1,11,17,1
19,14,7,17,23,71,0
21,4,7,9,25,15,0
30,19,2,1,12,27,0
25,10,13,11,2,28,0
3,14,10,9,26,52,1
6,20,29,7,20,9,0
7,19,18,14,25,21,1
20,5,2,9,12,3,0
5,27,27,27,18,102,0
9,20,29,17,24,93,0
21,24,7,28,21,25,0
4,15,8,1,16,15,1
20,26,4,14,21,69,0
27,21,3,20,13,79,0
10,9,24,28,13,32,1
15,26,9,9,3,7,0
9,14,10,16,27,23,1
20,19,6,20,17,30,0
7,2,11,22,15,5,0
20,13,5,16,10,48,1
2,10,19,2,23,7,0
28,18,23,15,12,15,1
6,17,2,19,16,2,1
27,26,28,2,11,69,0
27,12,29,14,10,77,0
17,29,17,21,7,86,0
21,5,7,22,12,64,0
4,6,5,11,19,6,1
23,13,4,24,16,65,0
21,4,10,25,8,11,0
5,25,12,17,24,38,0
4,7,30,20,30,62,0
18,22,24,29,9,22,1
5,10,24,2,21,30,0
18,12,17,15,10,50,1
18,18,9,5,12,53,1
22,29,8,14,28,25,0
10,28,4,22,13,42,1
10,5,8,9,11,32,1
20,11,11,17,12,55,0
26,2,25,2,23,6,0
14,1,2,27,1,18,1
11,12,29,2,4,36,0
11,27,29,30,24,16,0
16,12,3,26,26,60,0
19,1,29,1,12,12,1
10,6,8,29,28,76,0
30,11,11,17,1,24,0
8,17,30,18,5,52,1
24,25,10,28,12,70,0
6,2,15,27,7,25,0
7,22,11,22,22,41,0
7,7,10,23,28,54,0
9,2,16,15,3,28,1
3,11,18,6,26,34,0
28,9,10,16,2,64,0
10,24,13,22,26,3,0
3,16,28,16,14,20,0
13,22,26,23,9,19,0
23,19,4,10,9,14,1
5,21,1,6,30,58,1
27,14,22,5,9,11,0
18,16,9,23,10,23,1
3,24,15,13,8,28,1
8,18,15,11,2,32,0
20,17,4,16,10,12,0
1,7,1,23,12,29,0
26,4,23,6,4,16,0
23,13,10,15,24,85,1
18,29,30,9,8,48,1
19,22,13,22,26,70,1
15,10,14,16,9,50,1
20,7,21,27,27,48,1
27,22,21,19,17,9,0
20,11,23,2,16,3,0
4,1,29,4,7,41,1
26,26,24,5,1,79,0
18,18,9,2,19,63,0
10,7,6,20,12,46,0
6,21,4,30,21,18,0
24,28,21,3,13,27,1
2,14,29,3,28,64,0
17,30,22,25,25,64,1
1,9,3,20,5,19,0
10,2,11,6,8,1,0
1,16,5,2,2,12,0
27,15,4,4,30,12,0
11,16,16,30,10,11,1
29,18,20,21,23,14,0
18,3,7,10,2,17,1
10,8,24,27,16,69,1
2,23,28,29,25,67,0
12,9,18,20,8,48,0
4,5,10,17,21,51,0
7,17,10,26,11,56,0
13,30,27,8,1,62,0
2,6,3,15,19,26,1
4,23,12,7,16,25,0
30,7,13,19,5,11,0
17,23,1,13,15,24,1
6,5,24,1,10,39,1
24,24,19,27,19,89,1
25,19,15,7,12,14,0
11,24,5,21,5,32,1
17,2,11,4,11,14,0
10,12,11,16,22,38,1
16,4,27,11,22,68,0
14,27,3,22,7,25,1
2,19,4,8,24,51,1
3,16,18,2,30,17,0
13,28,2,19,23,12,0
19,2,3,28,11,24,1
27,26,15,15,11,23,0
22,28,23,15,13,59,0
23,21,9,18,24,80,0
24,2,21,24,12,11,0
26,20,25,11,18,1,0
25,14,7,16,14,35,1
16,9,10,24,6,16,1
1,15,28,1,26,4,0
5,11,2,11,2,15,1
21,4,4,20,7,47,0
21,27,15,30,23,116,1
16,30,7,16,18,31,0
20,9,18,20,11,70,0
10,9,27,15,15,24,1
1,3,16,2,2,18,1
3,12,4,24,18,28,1
14,15,19,23,7,16,0
21,7,5,28,2,63,1
30,25,9,1,6,61,1
7,29,11,4,26,75,0
10,25,3,15,1,16,1
2,17,23,6,20,31,1
19,2,26,13,6,39,1
8,30,6,21,3,15,0
10,2,8,2,19,9,0
10,2,1,22,2,37,1
30,8,12,1,23,36,1
14,23,24,27,2,3,0
15,28,25,23,6,88,0
16,16,16,10,21,31,1
13,18,8,29,21,10,0
9,6,27,21,19,10,0
27,21,28,21,20,35,0
2,25,6,6,11,1,0
23,16,25,4,4,10,0
3,15,21,27,11,55,0
7,8,8,17,12,4,0
7,29,26,22,11,46,0
10,27,22,28,22,22,1
9,10,26,7,14,54,0
28,6,30,2,30,60,1
20,19,15,13,28,8,0
10,20,29,7,1,38,1
1,19,25,4,19,59,0
9,2,24,6,12,28,0
20,3,30,18,18,60,0
30,18,15,16,21,45,1
18,12,6,27,28,18,1
11,26,11,14,15,75,0
25,19,20,21,14,24,0
17,2,2,7,16,39,0
21,20,4,15,29,35,1
6,29,20,2,30,55,1
4,25,19,9,21,9,1
7,26,10,3,14,37,0
4,10,25,19,1,48,1
17,12,11,7,29,19,1
22,28,3,9,30,21,0
17,21,23,24,15,99,0
15,20,14,11,2,35,1
22,6,14,19,15,62,1
10,17,1,30,30,28,1
27,14,30,19,2,44,1
12,30,15,17,24,13,0
15,17,2,27,23,49,0
30,3,24,26,15,36,0
28,13,14,5,25,84,0
11,20,24,6,28,52,1
16,15,8,21,23,8,1
13,2,18,4,21,5,0
16,20,17,20,3,9,0
28,1,4,18,23,17,0
6,28,21,14,14,42,1
7,18,19,28,18,10,0
13,19,15,25,1,3,0
30,13,14,14,18,40,0
20,21,11,22,3,43,1
18,6,4,17,7,34,1
11,19,24,6,12,12,1
21,16,2,18,24,8,0
14,15,15,10,5,5,1
12,14,29,12,9,21,1
13,18,1,16,18,47,1
1,13,20,16,10,42,0
22,20,18,18,8,3,0
16,29,21,25,30,41,1
20,28,9,11,1,39,1
15,2,6,11,18,15,1
18,30,16,17,13,80,0
3,16,16,2,15,15,1
10,23,5,9,23,11,0
17,8,8,5,14,5,1
13,9,6,9,18,29,0
26,22,24,8,19,99,1
7,1,27,24,21,28,1
5,4,20,13,8,45,1
12,14,14,12,6,18,1
28,6,26,14,19,52,0
29,4,16,12,27,65,0
27,13,13,7,16,30,0
20,16,29,23,4,49,1
4,23,28,30,23,58,1
20,1,2,22,24,24,1
3,16,1,2,2,19,1
9,6,10,26,4,25,1
30,21,29,30,22,51,1
20,10,8,3,16,1,0
22,7,16,9,21,5,0
27,29,2,29,26,75,0
21,26,18,29,29,41,0
1,16,11,11,21,5,0
23,12,18,13,29,37,0
12,21,9,15,4,3,0
25,21,2,7,6,16,0
6,18,5,20,5,35,0
28,24,1,9,21,62,1
12,23,9,17,28,81,0
2,19,3,20,5,2,1
7,9,3,25,7,23,1
10,22,19,24,15,12,0
29,25,5,14,13,62,0
20,22,2,19,9,49,0
11,17,12,6,17,1,0
5,4,3,21,12,43,0
24,24,13,9,22,20,0
9,9,17,19,9,48,0
22,30,17,15,19,54,1
20,30,17,28,4,71,1
11,9,28,1,10,38,1
28,7,3,17,8,17,1
22,30,7,2,23,68,0
11,20,16,11,24,67,0
5,12,2,15,21,9,0
26,5,24,29,3,69,0
22,19,29,5,17,45,0
10,22,23,15,4,52,1
16,4,6,27,6,21,0
28,5,25,12,3,17,1
26,5,19,16,23,27,0
29,7,19,23,14,92,1
5,23,16,14,23,36,0
5,30,28,3,24,79,0
27,15,24,23,27,11,0
24,22,29,1,4,67,0
18,13,23,18,6,6,1
14,21,2,4,4,30,0
4,10,3,7,2,13,1
3,2,9,9,4,26,0
25,10,8,10,15,6,0
15,2,14,25,14,12,0
2,27,27,22,28,47,0
9,3,29,9,10,35,0
17,12,6,28,16,33,1
20,30,24,18,28,100,1
12,6,24,3,6,5,0
3,29,24,9,30,63,1
25,28,16,11,12,6,0
30,12,16,9,6,20,0
10,18,4,30,15,45,1
2,25,17,11,11,45,0
14,10,7,5,14,2,0
23,18,30,27,16,74,0
18,29,6,17,11,8,0
16,2,2,8,30,50,1
13,29,15,13,14,14,1
9,5,29,13,15,10,0
18,28,29,2,6,60,0
10,18,18,6,21,1,0
30,21,30,23,19,99,0
2,15,16,15,3,47,0
18,30,21,29,9,101,0
28,21,12,13,22,70,0
16,22,24,16,15,47,1
22,19,20,28,23,45,1
1,5,16,6,22,47,0
8,18,13,16,30,75,0
22,24,28,1,9,17,0
18,22,26,25,18,73,1
12,9,25,23,20,82,0
3,27,2,17,5,24,1
23,25,18,21,18,36,1
15,25,17,3,11,59,0
23,25,3,23,28,87,0
9,11,25,4,4,30,0
17,27,26,17,28,45,1
13,7,30,10,24,67,1
11,8,28,17,16,44,1
26,17,17,30,24,45,0
3,4,28,26,22,78,0
6,25,3,6,29,10,0
20,8,14,19,14,46,0
9,16,11,19,2,15,0
18,3,14,14,18,41,0
17,22,11,7,29,73,0
23,6,27,4,12,26,0
26,19,23,15,3,49,1
27,29,26,12,7,19,1
1,13,18,26,2,5,0
10,13,25,5,25,7,0
5,14,1,14,8,38,0
24,20,30,12,18,86,1
1,19,11,10,25,7,0
16,20,15,19,14,7,0
16,28,28,12,29,30,0
3,5,1,11,28,8,1
26,1,19,2,10,42,0
24,29,13,6,26,12,0
8,15,9,17,14,48,1
22,23,20,15,19,84,1
13,7,14,19,25,1,0
29,16,19,16,20,55,1
14,4,30,1,11,28,0
17,4,20,14,5,6,0
17,26,22,20,5,36,0
25,12,17,19,23,38,0
10,30,25,7,18,16,0
24,8,20,6,21,55,1
19,4,12,10,20,30,1
28,2,4,23,3,15,0
30,29,29,18,28,126,0
14,18,28,4,10,47,0
9,16,16,17,30,43,0
21,6,13,25,29,83,0
17,4,21,1,19,34,0
14,24,25,27,25,63,1
5,13,28,24,9,47,0
12,13,10,4,19,54,1
14,24,9,21,16,11,0
1,16,10,16,8,8,1
2,12,9,21,14,43,0
13,10,20,12,16,25,1
29,17,21,18,21,64,1
17,11,4,21,12,23,1
12,13,19,19,17,63,1
18,15,2,15,26,66,0
11,22,28,21,4,36,1
16,23,13,6,12,41,1
23,23,28,3,6,30,0
11,11,20,14,21,10,0
18,29,5,1,12,5,1
7,28,23,19,28,75,1
3,4,13,14,23,29,0
2,23,20,15,29,64,1
15,3,27,12,17,66,0
27,17,25,22,30,113,0
13,13,21,30,7,63,1
12,29,25,16,3,37,1
1,11,16,9,5,5,1
30,30,11,22,14,71,1
30,20,5,3,17,11,0
1,19,11,15,10,23,0
14,30,23,23,15,91,1
23,9,21,11,24,61,0
23,28,10,20,25,55,1
22,16,15,21,11,37,1
11,9,18,17,27,65,1
8,15,21,13,19,4,0
30,29,23,7,25,13,0
29,25,29,15,13,80,0
28,29,8,10,1,11,1
15,13,7,22,24,71,0
10,13,1,20,12,41,0
25,14,15,24,30,78,1
28,7,29,5,6,34,1
11,19,1,8,3,39,1
20,15,19,6,18,52,1
24,13,16,24,23,53,1
10,9,23,18,30,34,0
3,18,21,1,19,24,1
3,27,26,6,3,6,1
24,8,6,15,18,45,1
9,27,26,23,23,95,0
1,30,28,14,23,25,0
1,5,20,20,6,30,0
2,21,9,2,2,24,0
29,26,1,12,18,41,1
10,24,6,2,28,12,1
9,29,20,4,1,28,0
16,24,27,9,16,4,0
22,12,26,3,29,92,1
3,3,28,25,21,57,0
14,9,30,14,2,15,0
17,5,10,16,22,44,1
18,4,13,18,11,32,0
24,11,20,3,1,5,0
14,1,25,26,11,67,0
29,27,24,14,22,12,0
14,29,14,13,3,39,0
28,22,11,8,7,13,0
2,15,15,11,18,30,1
15,7,30,1,11,32,0
20,25,27,15,6,50,0
22,17,9,25,13,66,0
7,21,4,26,10,24,0
19,16,3,24,16,69,0
16,16,30,2,11,21,0
10,8,22,17,11,26,0
11,16,25,12,15,39,1
19,23,28,30,28,45,0
21,3,23,10,26,47,1
13,26,28,29,3,11,0
20,14,25,6,27,80,0
24,26,18,29,19,114,0
11,20,17,8,19,17,1
9,9,3,16,13,31,1
5,8,18,22,3,44,0
30,15,7,29,24,24,1
6,18,10,15,30,32,0
29,23,27,7,5,72,0
29,7,14,20,16,82,0
7,6,8,21,10,4,0
3,6,15,11,11,37,1
26,24,26,9,28,57,0
30,14,23,2,12,81,1
18,18,11,9,24,9,1
13,19,1,22,7,3,0
10,23,22,2,24,39,0
23,6,17,28,5,39,1
3,28,3,19,19,26,0
16,1,27,7,6,36,0
1,18,1,17,24,3,0
25,22,6,30,14,45,1
28,5,4,7,16,8,0
15,30,17,10,26,44,0
7,6,21,30,23,85,0
22,21,20,30,12,12,1
17,26,8,1,13,25,1
13,7,15,21,21,69,0
15,14,2,2,7,13,0
24,13,10,26,28,44,0
23,19,19,17,11,36,1
3,15,5,8,18,34,1
13,27,25,8,3,16,1
22,6,15,22,30,44,1
11,21,2,15,7,9,1
30,25,15,25,14,54,1
28,20,2,9,11,2,1
7,14,2,17,6,29,1
13,5,2,22,3,25,1
6,3,20,16,24,39,1
27,26,27,17,12,22,0
5,7,22,12,23,19,1
25,9,14,10,1,53,0
14,2,27,9,27,38,1
24,29,10,16,9,51,0
10,16,26,18,22,84,0
23,15,13,21,27,49,1
29,21,12,6,27,47,1
25,30,10,6,2,68,0
24,5,29,12,22,79,0
25,16,15,6,17,22,1
16,15,27,22,3,71,0
25,25,3,11,21,61,1
20,13,1,20,15,29,1
13,15,20,18,7,38,1
20,3,16,9,15,1,0
26,18,9,1,16,39,0
14,29,8,7,10,67,0
15,1,22,14,7,49,0
25,16,9,1,26,71,0
4,8,20,2,2,34,1
20,16,26,15,28,22,0
15,9,25,4,5,35,0
27,18,11,18,1,57,1
7,30,4,1,12,29,0
18,23,13,27,9,27,1
8,10,18,14,2,50,1
17,26,5,19,17,27,0
13,18,18,17,6,36,1
12,1,25,24,5,49,1
13,28,10,18,3,12,0
18,8,27,28,29,46,1
1,30,26,19,8,20,1
24,24,17,17,27,53,0
27,13,25,25,11,51,1
25,16,12,26,11,58,0
30,14,3,7,22,8,0
19,30,12,10,21,1,0
13,28,22,14,4,10,0
13,22,13,15,29,38,0
3,24,2,22,5,10,1
13,24,8,12,6,31,1
25,24,4,2,5,46,0
20,7,24,30,4,46,0
13,16,27,27,23,90,1
2,9,13,12,28,19,0
9,23,19,19,28,67,0
28,13,29,7,14,67,0
8,27,28,22,16,95,0
3,25,14,15,22,71,0
14,28,20,24,4,51,0
26,11,1,17,18,59,0
25,11,28,16,24,87,0
5,11,23,12,24,54,0
5,16,9,12,12,43,0
22,20,29,9,12,58,1
10,10,28,23,6,18,0
7,29,17,10,26,25,0
6,18,1,28,1,33,0
16,11,11,6,21,7,0
25,11,6,10,4,7,0
28,25,11,7,3,69,0
15,3,10,7,2,23,0
24,27,3,18,15,35,0
16,17,4,17,28,59,0
6,20,25,11,28,22,0
15,1,9,12,5,2,0
29,20,8,21,18,82,0
19,11,1,3,26,43,0
12,28,8,6,22,14,1
14,14,3,24,28,50,0
18,30,30,4,25,82,1
17,15,8,6,5,44,0
29,16,22,22,17,66,0
4,2,12,1,25,13,1
2,24,18,26,20,86,0
24,27,28,19,15,98,1
10,2,3,26,2,16,0
30,26,9,28,20,83,1
12,7,7,25,2,11,0
8,25,22,15,29,14,0
28,3,6,22,6,40,1
24,18,4,4,8,18,1
19,20,23,10,20,47,0
29,22,17,30,30,6,0
22,21,20,27,17,98,0
22,25,3,25,12,2,0
20,13,8,4,24,57,1
8,13,29,11,24,10,0
16,1,23,14,9,37,1
17,17,16,21,16,71,1
3,30,19,27,11,23,0
17,29,5,27,23,77,0
13,23,24,1,23,27,0
6,22,14,5,19,35,0
22,18,16,22,4,78,1
9,12,1,27,13,42,0
18,8,13,6,30,49,1
22,21,26,9,26,24,0
19,1,17,18,5,41,1
5,11,11,16,26,44,0
27,28,13,8,17,66,1
15,23,13,13,9,44,0
27,6,24,13,14,55,0
13,21,9,5,19,8,0
2,10,9,14,7,37,0
21,10,7,8,27,69,0
7,8,3,22,17,53,0
20,27,27,30,6,26,1
19,30,14,16,24,78,0
8,25,29,4,1,36,0
12,17,3,21,15,41,1
16,12,7,17,26,75,0
26,5,22,7,5,11,0
2,16,16,30,9,64,1
18,7,12,18,12,48,1
9,9,30,21,6,40,0
3,5,30,15,29,65,0
8,3,13,4,1,15,1
6,6,15,11,30,1,0
11,4,12,12,21,29,0
24,16,22,16,24,4,0
4,5,10,4,28,8,1
29,12,26,22,7,15,0
14,15,13,12,25,47,0
2,13,27,13,15,56,0
10,28,24,4,14,79,0
2,7,19,17,17,14,0
28,14,25,14,5,60,0
2,18,21,11,19,42,1
3,14,20,21,25,20,1
22,8,14,10,15,60,0
7,10,28,2,6,44,1
21,2,27,1,19,61,0
5,27,15,25,7,2,0
4,27,27,5,3,13,0
4,1,21,19,18,3,0
28,14,4,28,9,23,1
11,7,12,10,2,35,1
7,2,8,1,30,2,1
6,6,16,8,27,28,1
5,19,27,6,13,23,0
23,3,7,9,22,17,0
11,9,12,18,20,50,1
30,12,11,6,2,12,1
4,21,2,4,1,17,0
14,24,1,4,17,52,0
18,15,3,14,20,5,0
27,24,17,6,23,15,0
17,6,17,25,29,86,0
22,18,19,3,3,30,0
6,17,9,4,28,44,0
30,20,5,23,29,46,0
22,7,3,24,16,57,0
18,24,19,25,2,35,0
18,14,30,16,20,80,1
10,29,21,1,26,31,1
11,28,12,1,19,38,0
15,29,15,25,20,99,0
8,21,25,19,16,2,0
20,22,15,6,15,5,0
5,9,6,5,28,6,1
8,12,29,22,17,38,0
9,15,10,6,30,22,0
15,10,11,9,10,32,0
8,27,22,20,9,60,0
9,17,15,23,7,16,1
7,1,3,30,27,53,0
7,18,20,20,14,78,0
11,19,19,8,8,39,0
13,28,23,4,17,45,1
23,27,26,11,3,32,0
27,13,14,12,25,78,1
5,28,14,20,13,4,0
2,19,24,15,2,62,1
10,18,8,24,5,30,0
3,30,12,18,18,74,0
14,1,3,2,17,9,0
27,28,7,25,3,55,1
30,11,20,8,13,8,1
17,22,14,13,25,26,0
6,29,7,22,1,57,1
8,15,10,7,13,41,0
1,7,11,2,28,37,1
21,29,23,4,19,62,0
18,24,4,13,25,35,1
21,21,3,30,19,93,0
6,28,26,24,15,91,0
27,29,11,9,18,88,0
15,25,27,27,21,93,0
16,15,20,20,14,9,0
12,23,25,3,28,13,0
2,11,9,20,29,39,0
21,21,7,18,22,37,0
30,11,14,16,16,61,0
7,20,3,11,8,35,1
29,16,13,20,12,2,0
9,22,26,3,29,85,0
17,27,9,15,8,13,0
8,4,21,11,29,13,0
20,2,19,5,17,58,1
19,18,14,9,7,3,0
24,8,14,25,20,91,1
19,7,9,22,23,74,0
11,28,2,7,27,7,1
17,11,18,17,13,1,0
11,17,9,28,24,80,1
16,1,30,4,17,27,0
9,12,6,18,15,41,0
21,27,25,13,10,79,0
23,26,26,26,9,68,0
23,27,4,11,27,76,0
23,20,10,15,19,9,0
3,18,28,9,10,65,1
4,25,1,30,9,67,0
5,4,8,14,26,51,0
26,10,12,25,15,80,0
15,8,29,15,13,49,0
4,24,16,20,1,18,0
18,20,19,21,9,1,0
18,28,21,4,24,93,0
6,27,3,4,23,11,0
30,6,24,10,16,33,0
7,2,25,21,26,63,0
24,8,24,13,18,43,0
12,15,23,17,7,21,0
18,11,16,12,18,61,0
5,22,24,23,8,66,0
27,27,15,11,10,21,1
14,29,8,7,28,33,0
30,20,15,29,27,65,1
6,12,27,11,3,36,1
13,6,27,8,11,61,0
29,17,28,22,20,50,1
26,1,17,17,26,23,0
25,28,26,7,12,23,0
22,24,7,8,24,78,1
17,17,14,15,4,5,0
3,5,29,12,21,11,0
20,8,24,29,23,59,0
6,8,29,21,7,69,0
10,28,12,30,23,25,0
24,12,15,12,29,26,0
24,18,23,5,30,99,0
20,18,17,5,1,35,1
21,20,8,28,10,65,0
29,9,23,2,17,44,0
9,19,13,4,5,15,0
29,30,13,10,6,70,0
9,12,18,25,14,76,0
5,7,13,11,4,26,0
19,29,30,21,21,89,0
27,9,29,12,4,52,1
12,17,12,27,21,22,0
16,9,13,2,18,44,0
12,9,19,21,13,71,0
2,1,2,23,18,45,1
14,20,23,5,9,34,1
20,15,23,19,30,62,1
28,22,7,5,19,2,0
13,13,4,29,5,51,1
20,22,7,20,1,44,0
9,1,28,30,9,37,1
22,27,16,13,9,53,0
30,1,11,6,11,6,1
7,26,21,19,15,53,0
28,29,3,4,27,71,0
10,2,14,30,4,56,1
15,12,28,10,9,12,1
25,19,9,30,1,12,0
22,5,16,26,18,84,0
5,20,26,11,7,9,0
26,30,18,20,25,113,0
2,19,20,23,1,35,0
19,25,18,7,1,27,1
2,22,28,23,15,24,1
5,5,25,29,28,69,0
5,21,2,27,7,15,0
12,27,19,18,18,19,1
24,11,2,17,29,36,0
20,24,21,27,20,94,0
30,11,7,28,17,66,0
16,9,12,20,6,62,0
4,29,3,11,13,50,0
6,17,9,10,13,7,0
23,10,3,16,4,50,0
25,5,6,1,9,33,0
9,22,10,12,4,18,0
5,19,14,20,17,13,0
16,14,28,15,4,74,0
7,21,17,26,23,24,1
4,27,7,9,15,26,1
28,2,1,19,29,50,1
28,8,19,30,2,20,0
11,17,23,19,10,75,0
13,23,28,22,10,50,1
3,24,4,6,18,36,0
11,11,4,18,7,30,0
20,1,25,25,18,29,0
1,24,8,28,7,32,1
8,21,20,14,17,31,1
2,17,22,10,26,43,1
9,27,5,12,29,30,0
19,11,19,7,15,48,0
28,25,28,7,26,82,1
10,20,29,29,19,2,0
12,3,21,8,28,68,0
29,1,19,6,27,37,0
3,15,15,19,30,63,1
12,3,3,9,23,28,0
6,12,19,30,13,66,0
22,15,8,23,6,23,1
13,2,12,8,18,3,0
13,23,30,30,13,37,0
14,13,25,3,15,57,1
20,3,28,16,29,62,0
5,18,8,11,18,23,1
5,15,17,15,10,56,0
7,24,27,30,26,20,0
5,6,26,8,25,32,1
3,9,18,5,27,1,0
6,26,11,17,1,29,1
24,8,9,27,8,43,1
25,12,9,26,26,4,0
30,6,9,22,21,8,0
26,1,28,26,20,3,0
8,4,21,26,22,5,0
9,17,12,17,17,64,0
21,18,2,25,30,24,0
3,6,28,14,18,36,0
22,25,26,17,26,73,1
13,15,2,3,7,6,0
30,3,22,26,25,32,0
23,7,24,24,11,82,1
25,9,17,5,24,24,1
17,27,2,29,9,25,0
9,20,2,7,6,4,0
9,13,29,12,8,3,0
13,9,11,6,21,32,1
4,7,15,23,20,27,1
1,22,4,26,3,31,1
17,1,7,8,2,3,1
30,20,22,6,10,10,1
8,2,22,28,20,70,1
15,11,24,22,15,74,0
2,3,29,13,23,39,1
8,10,12,30,27,83,0
7,14,28,23,28,88,0
18,26,21,11,8,72,0
3,10,28,26,17,1,0
3,24,13,15,23,60,1
28,8,9,25,26,82,0
14,3,11,23,28,33,0
30,4,3,5,23,36,0
22,8,3,5,18,11,1
21,2,4,15,29,37,0
23,23,13,14,16,78,0
30,4,24,22,24,38,0
10,1,20,14,30,45,1
3,7,2,19,30,2,1
7,14,13,15,13,25,0
16,15,4,19,10,43,0
29,4,4,13,3,20,1
16,1,29,23,8,13,0
5,21,11,16,3,14,1
29,7,21,2,6,63,1
9,16,27,21,26,32,0
9,22,9,2,21,10,0
18,27,28,18,7,64,1
7,3,3,8,4,24,0
27,21,4,26,11,19,0
23,4,10,15,28,51,1
19,7,11,16,7,58,0
14,7,23,10,19,68,0
21,21,11,25,15,2,0
7,13,6,30,23,8,0
8,24,4,4,2,14,1
15,7,7,28,2,48,0
14,5,16,22,23,9,0
17,28,10,2,16,29,1
30,21,20,6,15,64,0
12,20,2,29,15,70,0
23,1,9,21,28,7,0
7,27,15,17,18,21,0
24,19,21,8,13,59,0
17,10,14,14,20,31,1
21,2,2,17,24,32,0
6,13,28,9,21,54,0
19,15,13,22,9,50,1
29,1,25,20,19,55,1
24,27,20,2,17,83,0
3,4,6,17,17,29,0
14,6,19,17,30,47,1
24,16,18,1,23,7,0
25,4,6,2,11,7,0
29,9,15,12,2,61,0
4,6,22,16,20,36,1
2,19,12,7,27,4,0
19,18,4,17,18,56,0
13,8,1,5,22,13,1
16,1,14,16,15,12,0
18,21,11,17,5,24,0
16,20,18,27,26,97,0
26,15,18,24,2,19,0
4,6,6,17,5,9,1
23,7,30,10,26,67,0
29,3,19,8,25,26,0
8,20,6,28,14,17,0
18,3,6,19,7,39,0
4,12,28,25,17,30,0
9,18,28,3,1,37,1
1,3,19,24,24,36,0
22,18,19,13,21,46,0
15,20,24,11,24,66,0
1,23,27,18,7,68,1
21,30,7,2,17,71,0
19,30,30,21,3,67,0
6,5,1,18,20,41,0
28,10,11,18,29,87,0
18,20,6,2,14,16,1
24,5,9,21,7,34,0
12,25,22,14,17,64,1
23,16,16,18,4,15,0
15,5,8,8,14,28,1
5,27,2,15,20,36,0
26,18,19,27,2,17,0
13,15,5,7,22,53,0
2,24,7,15,20,47,0
24,17,12,11,29,52,1
16,1,11,26,25,49,0
23,18,13,23,10,72,0
3,2,15,27,15,5,1
6,1,26,19,26,51,1
28,13,2,25,2,20,0
30,26,17,18,30,51,0
22,20,4,26,18,15,0
16,10,5,19,13,41,0
29,20,17,1,12,56,0
4,14,19,22,26,21,0
27,11,30,22,27,108,0
29,6,1,16,10,32,1
22,2,13,24,25,64,1
17,18,7,30,11,5,0
30,26,13,28,26,55,0
19,12,27,17,3,14,0
3,18,13,2,11,5,1
27,19,29,28,13,106,0
17,14,3,20,7,23,1
10,13,19,25,22,24,0
8,23,8,10,11,35,0
9,21,18,9,9,9,1
18,27,4,18,15,73,0
28,11,18,5,18,59,0
10,20,30,17,26,99,0
12,26,21,29,24,15,0
25,23,14,1,29,10,0
3,30,29,15,7,4,0
19,29,21,18,28,100,0
12,29,30,29,16,87,1
2,17,17,21,16,15,0
7,20,8,27,7,41,1
8,10,9,25,23,75,1
12,21,12,28,24,83,0
21,21,3,4,12,25,1
11,8,12,22,6,56,0
6,21,18,27,16,39,1
14,3,11,26,1,50,0
19,16,2,8,14,41,1
15,15,7,25,22,39,0
16,17,29,19,24,21,0
24,7,23,19,5,53,0
3,6,20,21,22,48,1
22,16,2,23,20,59,1
6,26,20,24,18,33,0
21,9,29,7,4,52,0
19,30,21,19,25,29,0
5,23,8,19,22,34,0
9,11,8,30,1,25,0
21,6,17,28,27,90,0
18,14,21,6,11,36,0
12,18,20,13,11,42,1
19,10,10,15,2,3,0
30,9,5,18,18,73,0
10,24,5,27,19,46,1
14,17,20,3,27,25,0
26,14,27,24,23,114,1
1,13,2,6,27,34,1
8,19,8,22,15,50,1
3,19,11,22,30,65,0
7,23,9,4,18,58,0
